DATE,VI,LM,SI,N
2016-08-03 14:00:00,18.98362005500317,19.2,25.212432028080677,22.2
2016-08-03 15:00:00,19.817767717368312,19.7,27.23401077480795,23.2
2016-08-03 16:00:00,20.424181087370428,20.0,27.79569906781368,24.8
2016-08-03 17:00:00,20.6469515548974,20.2,27.42487376643553,24.3
2016-08-03 18:00:00,20.633901417389463,19.1,27.94550162557183,22.4
2016-08-03 19:00:00,20.02599280727734,18.5,27.36887821158328,22.5
2016-08-03 20:00:00,18.760965517241377,18.0,23.62500071927957,21.5
2016-08-03 21:00:00,17.447714829701713,16.2,22.75594880168024,18.2
2016-08-03 22:00:00,16.56324687962767,15.6,21.048713568489802,15.9
2016-08-03 23:00:00,15.124520414639303,16.3,18.52323848433409,16.7
2016-08-04 00:00:00,14.029322614766235,15.9,17.222716647006358,16.1
2016-08-04 01:00:00,14.463470277131373,16.0,17.352250625773227,16.8
2016-08-04 02:00:00,13.77073154220436,15.0,16.421047199125354,16.2
2016-08-04 03:00:00,13.577144912206473,15.8,15.428874039761775,15.3
2016-08-04 04:00:00,13.586749312460336,15.0,14.792823388094485,13.7
2016-08-04 05:00:00,13.713813412312248,13.5,14.566756696492794,11.8
2016-08-04 06:00:00,13.585053522318598,13.5,12.910112351468769,8.8
2016-08-04 07:00:00,14.625252379944994,14.2,15.359914909226918,10.6
2016-08-04 08:00:00,16.267486354982015,16.8,17.95759523261501,13.7
2016-08-04 09:00:00,18.584490797546014,17.4,19.91287078861812,16.0
2016-08-04 10:00:00,19.32115929765179,18.9,21.32884958425641,17.1
2016-08-04 11:00:00,20.050142585149146,20.1,22.761954786086253,18.0
2016-08-04 12:00:00,21.089069600169246,20.1,24.516500632966018,18.8
2016-08-04 13:00:00,21.930679077639095,20.6,26.35775778979774,19.8
2016-08-04 14:00:00,21.943505817643327,20.7,28.013776361596225,20.1
2016-08-04 15:00:00,22.782008885127986,21.8,29.681296932991916,21.5
2016-08-04 16:00:00,22.99463507510049,20.9,30.024652587967893,20.9
2016-08-04 17:00:00,23.671864607573514,21.0,30.486178323790888,22.0
2016-08-04 18:00:00,23.649718637613713,20.8,30.227957317950334,18.8
2016-08-04 19:00:00,22.80457880262323,20.2,29.950812066634057,15.1
2016-08-04 20:00:00,21.471725830336368,19.5,26.473041042092238,14.3
2016-08-04 21:00:00,19.376666807700445,17.4,23.39124672727796,14.1
2016-08-04 22:00:00,17.619887455045486,17.4,21.404801910406533,13.3
2016-08-04 23:00:00,16.464603342500528,17.2,20.71551557959548,12.0
2016-08-05 00:00:00,15.922145969959805,17.9,18.004847225019418,11.6
2016-08-05 01:00:00,15.171155489739794,17.2,17.613683574531752,10.2
2016-08-05 02:00:00,14.821699174952402,16.9,16.90795523203959,9.1
2016-08-05 03:00:00,13.699915379733445,16.3,15.030288143395572,9.9
2016-08-05 04:00:00,12.291382272054156,15.9,14.422623859941881,10.9
2016-08-05 05:00:00,12.131357732176854,15.5,13.544794214115141,9.7
2016-08-05 06:00:00,12.080027924687965,15.5,13.291292041890841,10.0
2016-08-05 07:00:00,13.641386079966152,15.7,15.847611272549415,10.5
2016-08-05 08:00:00,16.073899724984134,16.6,18.21159478666168,10.9
2016-08-05 09:00:00,16.952601650095197,17.2,20.09489743073338,12.4
2016-08-05 10:00:00,17.742519145335308,18.4,22.547552651264485,13.0
2016-08-05 11:00:00,18.452886820393484,18.9,24.415757617170645,14.3
2016-08-05 12:00:00,19.70522614766237,18.9,25.9593099951089,16.1
2016-08-05 13:00:00,19.98274085043368,19.9,27.75655155795955,19.1
2016-08-05 14:00:00,19.74048402792469,20.7,28.637498921080645,20.1
2016-08-05 15:00:00,20.045910725618786,20.6,30.15999438961936,15.2
2016-08-05 16:00:00,20.2304015231648,21.2,30.462718660989147,19.5
2016-08-05 17:00:00,21.30361497778718,20.8,31.226993123687315,20.7
2016-08-05 18:00:00,21.699460122699385,20.6,30.984577207469002,18.7
2016-08-05 19:00:00,21.117651787603133,19.2,28.283232873953448,18.3
2016-08-05 20:00:00,19.828782737465623,18.3,27.284484420404524,17.7
2016-08-05 21:00:00,17.734772159932305,17.5,24.151541775757398,17.4
2016-08-05 22:00:00,16.853611169875187,16.8,22.45039416520413,16.3
2016-08-05 23:00:00,15.998527607361964,15.7,20.93296710015249,15.4
2016-08-06 00:00:00,15.161072984979903,15.7,20.260924418102828,15.9
2016-08-06 01:00:00,14.693586629997888,15.0,17.871579466006843,15.0
2016-08-06 02:00:00,14.254659614977784,14.0,17.25923051471646,13.8
2016-08-06 03:00:00,14.058953247302728,13.2,16.343414276260894,11.4
2016-08-06 04:00:00,13.748246244975672,12.8,15.318298472250195,11.1
2016-08-06 05:00:00,13.240761582398985,12.6,14.049142618753061,12.6
2016-08-06 06:00:00,11.584383329807489,13.1,13.109520744022786,12.6
2016-08-06 07:00:00,13.22460503490586,13.5,14.6922317806485,13.8
2016-08-06 08:00:00,14.910591072561882,14.4,17.707826840636418,15.4
2016-08-06 09:00:00,16.090364290247518,16.3,20.122170354173264,17.5
2016-08-06 10:00:00,16.413982652845355,16.7,21.491326207670397,19.1
2016-08-06 11:00:00,16.25268627036175,17.3,23.656585723739106,20.5
2016-08-06 12:00:00,16.746272900359635,18.0,24.66883073913168,22.4
2016-08-06 13:00:00,16.860086312671886,18.9,25.995744382426558,23.2
2016-08-06 14:00:00,16.893224455257034,19.6,27.48827682193515,24.4
2016-08-06 15:00:00,16.87023059022636,20.2,28.708348677964157,25.3
2016-08-06 16:00:00,17.924042310133274,18.7,28.83581832436632,26.4
2016-08-06 17:00:00,17.663593822720546,18.6,29.674918361768853,25.4
2016-08-06 18:00:00,17.557180452718427,18.1,28.931991757056128,23.7
2016-08-06 19:00:00,17.134409985191454,18.0,28.141813159939,21.7
2016-08-06 20:00:00,15.673051829913266,17.4,25.099374226774465,20.6
2016-08-06 21:00:00,14.962684154855086,15.3,22.52402681474236,19.2
2016-08-06 22:00:00,14.449634017347154,17.0,22.707397790373157,19.8
2016-08-06 23:00:00,13.940538184895285,14.8,20.3785140403372,17.3
2016-08-07 00:00:00,14.018191664903743,14.3,20.20687595304543,14.8
2016-08-07 01:00:00,14.182795007404275,15.4,18.613184754150247,13.8
2016-08-07 02:00:00,13.67658218743389,14.6,17.388764493483333,13.1
2016-08-07 03:00:00,13.763331499894226,15.4,17.105890899674886,13.3
2016-08-07 04:00:00,13.616156547493125,14.3,15.211363897919846,13.2
2016-08-07 05:00:00,14.032737042521687,14.3,14.581829919152975,13.0
2016-08-07 06:00:00,13.985138142585148,14.2,14.477307808499008,11.0
2016-08-07 07:00:00,14.671463507510051,13.9,15.751241116897313,12.1
2016-08-07 08:00:00,15.243104717579858,15.5,19.18064670426101,14.3
2016-08-07 09:00:00,16.190904167548126,16.1,20.33120342664787,16.3
2016-08-07 10:00:00,16.1216991749524,17.1,22.397054550162558,18.3
2016-08-07 11:00:00,16.346728157393695,18.6,22.99312404695457,19.5
2016-08-07 12:00:00,16.575510894859313,18.2,24.12907076272405,21.7
2016-08-07 13:00:00,17.47539496509414,19.4,25.17684459245619,22.4
2016-08-07 14:00:00,17.565089062830552,18.9,26.090596498547054,23.7
2016-08-07 15:00:00,17.876951977998733,19.1,27.98544861466755,24.5
2016-08-07 16:00:00,18.087658980325788,19.9,29.36158435710792,23.8
2016-08-07 17:00:00,16.622385445314155,20.5,28.65329430042869,24.8
2016-08-07 18:00:00,16.989671250264436,19.4,26.353619414794146,23.6
2016-08-07 19:00:00,17.353025597630634,19.5,24.337744555053657,21.9
2016-08-07 20:00:00,16.568110852549182,18.4,20.81136389791984,19.2
2016-08-07 21:00:00,15.00201226993865,17.4,18.597321043243085,18.6
2016-08-07 22:00:00,13.959554897397926,16.8,18.593749820180108,17.8
2016-08-07 23:00:00,13.546504759889993,16.1,18.712348951290387,16.3
2016-08-08 00:00:00,14.066615612439179,15.9,18.69279893258912,15.1
2016-08-08 01:00:00,13.246928707425429,14.8,17.949083997468136,14.1
2016-08-08 02:00:00,12.481901417389464,15.0,17.145512774405155,13.0
2016-08-08 03:00:00,11.96574486989634,14.4,15.789715381074314,11.2
2016-08-08 04:00:00,13.030571609900573,14.0,14.163289409327616,9.9
2016-08-08 05:00:00,12.642974402369369,13.1,14.153073121961045,10.0
2016-08-08 06:00:00,12.107778294901632,12.7,12.537547832091374,9.5
2016-08-08 07:00:00,13.050459064946056,13.4,14.175893704865208,12.1
2016-08-08 08:00:00,14.500825047598902,14.5,16.50052183732773,15.0
2016-08-08 09:00:00,16.2191013327692,15.6,18.16699873406796,17.3
2016-08-08 10:00:00,16.961134757774488,16.5,19.76978162672268,19.3
2016-08-08 11:00:00,18.005287920456947,16.7,21.19152293063268,20.9
2016-08-08 12:00:00,18.57793865030675,17.8,22.11055111200621,22.2
2016-08-08 13:00:00,19.73266003807912,18.7,22.89751776620537,23.1
2016-08-08 14:00:00,20.134494605458013,19.2,23.223480521909256,24.6
2016-08-08 15:00:00,20.321020520414642,20.0,24.312023836924933,25.6
2016-08-08 16:00:00,20.31559382272054,19.1,24.595581825243837,26.1
2016-08-08 17:00:00,19.361496932515337,18.3,24.987429870241968,25.8
2016-08-08 18:00:00,19.203954305056058,18.4,22.55140367408004,26.0
2016-08-08 19:00:00,18.872288555108952,17.9,22.311201340737117,25.5
2016-08-08 20:00:00,18.68449079754601,17.9,20.60032511436545,22.8
2016-08-08 21:00:00,17.638927015020098,17.9,19.06967769082487,19.9
2016-08-08 22:00:00,17.238927015020096,17.4,17.29075905572978,19.0
2016-08-08 23:00:00,17.203530357520627,17.1,16.71718502747648,18.4
2016-08-09 00:00:00,17.094858472604187,17.0,15.981296932991915,17.5
2016-08-09 01:00:00,17.03378548762429,16.4,14.54750733665161,16.6
2016-08-09 02:00:00,16.90169579014174,17.4,13.716988304514198,16.2
2016-08-09 03:00:00,15.009920880050773,17.2,13.708511235146876,15.6
2016-08-09 04:00:00,15.306189972498412,17.6,13.146822942141151,14.6
2016-08-09 05:00:00,15.461273535011635,16.9,12.242625945852636,14.8
2016-08-09 06:00:00,15.329183837529087,15.4,12.17425842276376,14.5
2016-08-09 07:00:00,14.408649037444468,15.8,13.834937206893574,15.1
2016-08-09 08:00:00,14.71774486989634,15.8,15.763161017924448,15.9
2016-08-09 09:00:00,14.842149354770465,16.0,18.250590888166414,17.3
2016-08-09 10:00:00,15.573815104717578,16.1,19.679928143971,17.9
2016-08-09 11:00:00,16.397656864819126,15.4,21.371416908824123,16.3
2016-08-09 12:00:00,17.711778294901627,15.7,22.44482837989469,18.9
2016-08-09 13:00:00,16.736583879839223,16.5,24.280090701153725,19.8
2016-08-09 14:00:00,16.875426274592765,17.7,24.746242483528494,22.1
2016-08-09 15:00:00,16.942149354770468,18.3,25.938937480219806,23.4
2016-08-09 16:00:00,17.2343253649249,19.2,26.265526009149237,24.3
2016-08-09 17:00:00,18.162344827586207,19.2,25.56552600914923,23.5
2016-08-09 18:00:00,17.580737042521687,19.2,24.73578415858676,21.2
2016-08-09 19:00:00,17.234548762428602,19.3,22.290862991627588,20.8
2016-08-09 20:00:00,15.921275227416967,17.9,20.946556449060626,19.8
2016-08-09 21:00:00,15.54715210492913,17.9,19.646093233017808,17.7
2016-08-09 22:00:00,15.509072984979902,17.4,18.2336856604425,15.7
2016-08-09 23:00:00,15.595822297440238,17.5,18.634670713813048,16.2
2016-08-10 00:00:00,15.802459064946055,17.0,17.93761616365049,16.1
2016-08-10 01:00:00,16.00556547493125,16.8,17.928154040912627,15.1
2016-08-10 02:00:00,16.267486354982015,16.6,17.680020931035475,15.7
2016-08-10 03:00:00,15.70887243494817,16.7,17.132050378341056,14.9
2016-08-10 04:00:00,15.528335942458217,16.4,17.170883922663062,15.3
2016-08-10 05:00:00,15.390256822508993,16.5,16.813451247230773,14.9
2016-08-10 06:00:00,15.8263008250476,16.3,16.408348677964153,13.8
2016-08-10 07:00:00,15.819664057541782,16.4,16.83477464971085,13.7
2016-08-10 08:00:00,16.325229532473028,16.9,17.342764047529993,16.3
2016-08-10 09:00:00,17.544916437486776,17.9,17.64292660471272,17.4
2016-08-10 10:00:00,18.6,18.1,18.843773556405907,18.2
2016-08-10 11:00:00,18.90147239263804,19.8,20.00736362459361,20.0
2016-08-10 12:00:00,19.043845144912208,19.9,21.210205138533247,22.0
2016-08-10 13:00:00,19.584691347577746,20.1,21.68712921138188,22.5
2016-08-10 14:00:00,21.138503067484663,20.7,24.1748841959893,22.0
2016-08-10 15:00:00,21.755083562513217,21.4,25.064796300025893,23.3
2016-08-10 16:00:00,22.13434821239687,22.0,23.593334076588892,23.0
2016-08-10 17:00:00,22.10867188491644,21.4,24.929651221336712,23.4
2016-08-10 18:00:00,22.13229024751428,21.2,24.68119299709411,22.6
2016-08-10 19:00:00,21.117405542627466,20.4,24.57042070662025,20.9
2016-08-10 20:00:00,20.71432198011424,19.4,22.319701427050667,20.7
2016-08-10 21:00:00,17.927287497355618,18.2,20.372415268866703,16.9
2016-08-10 22:00:00,17.039489739792682,17.9,18.591606007422964,16.4
2016-08-10 23:00:00,15.800138777237148,17.9,17.73790711223639,13.0
2016-08-11 00:00:00,15.280251322191665,17.4,16.027923152170786,13.1
2016-08-11 01:00:00,14.976520414639307,16.5,15.45565929165348,12.6
2016-08-11 02:00:00,14.525391157182145,14.2,14.694817950340939,15.4
2016-08-11 03:00:00,14.600362174740852,16.6,14.522716647006359,15.0
2016-08-11 04:00:00,13.679202877089065,15.7,14.178676597519924,15.3
2016-08-11 05:00:00,13.529969959805374,16.3,12.963648689472626,12.7
2016-08-11 06:00:00,13.689007827374658,16.2,13.187675504214981,11.9
2016-08-11 07:00:00,14.545563782525914,16.9,14.920977429007108,14.1
2016-08-11 08:00:00,16.972913052676116,17.8,17.63431143366804,16.5
2016-08-11 09:00:00,19.167771525280305,18.4,19.58107575452427,18.2
2016-08-11 10:00:00,20.552262322826323,19.3,21.97393330839831,18.4
2016-08-11 11:00:00,22.239859530357517,19.8,24.117810800702014,19.6
2016-08-11 12:00:00,22.789154220435798,20.4,25.60720106741088,21.5
2016-08-11 13:00:00,23.495768140469647,20.7,27.36089996259746,22.7
2016-08-11 14:00:00,23.71811466046118,21.3,27.93336054607705,24.2
2016-08-11 15:00:00,24.717690712925744,21.5,28.174617702908765,22.8
2016-08-11 16:00:00,25.026139200338484,21.9,28.63169109819605,24.4
2016-08-11 17:00:00,25.30851026020732,21.7,28.597275728630198,24.2
2016-08-11 18:00:00,25.204132007615822,21.4,28.405983686739358,24.1
2016-08-11 19:00:00,24.51181722022425,20.7,27.801890626348648,23.4
2016-08-11 20:00:00,22.82133700021155,20.1,24.723435207296372,20.9
2016-08-11 21:00:00,20.059978844933358,19.2,21.22487376643554,17.9
2016-08-11 22:00:00,18.135713137296378,18.7,20.795014673303214,15.1
2016-08-11 23:00:00,17.43819504971441,18.3,18.58126276721236,14.2
2016-08-12 00:00:00,16.524297017135606,17.4,17.768391978594238,11.0
2016-08-12 01:00:00,16.227465199915382,16.4,16.905289581954715,11.0
2016-08-12 02:00:00,15.461612862280516,16.4,16.577750165434306,10.2
2016-08-12 03:00:00,16.02771144489105,17.2,15.395827459216845,8.0
2016-08-12 04:00:00,15.933500317326,15.7,14.725987211209256,8.7
2016-08-12 05:00:00,15.511577744869898,15.7,14.012953865408404,7.8
2016-08-12 06:00:00,15.04344404484874,16.7,14.157978968265386,7.3
2016-08-12 07:00:00,16.562969325153375,17.7,15.040527447708376,9.4
2016-08-12 08:00:00,18.66071081023905,18.8,18.585227436199897,13.3
2016-08-12 09:00:00,21.26305394541993,19.6,20.62059369335673,16.7
2016-08-12 10:00:00,23.111724137931038,20.4,22.55727011824956,18.3
2016-08-12 11:00:00,23.954181510471763,20.9,24.47472163880657,19.4
2016-08-12 12:00:00,25.15664057541781,21.4,26.473411471070577,21.2
2016-08-12 13:00:00,25.920819970382908,22.0,28.424327473602432,22.6
2016-08-12 14:00:00,25.722631690289827,23.2,30.060378125269732,23.2
2016-08-12 15:00:00,26.34229574783161,22.5,30.338045213913745,23.7
2016-08-12 16:00:00,27.273113602707845,24.1,30.835424878441753,24.6
2016-08-12 17:00:00,27.31407573513857,23.7,31.090596498547047,24.5
2016-08-12 18:00:00,26.974724772583038,23.5,30.68980816813879,24.2
2016-08-12 19:00:00,26.657519779987307,21.8,28.95732873953448,22.8
2016-08-12 20:00:00,24.29910640998519,20.7,25.88119299709411,22.0
2016-08-12 21:00:00,21.840314787391577,20.3,22.6021118048163,15.2
2016-08-12 22:00:00,20.329746562301672,19.2,21.15457030238513,15.1
2016-08-12 23:00:00,19.18257160990057,17.8,18.998088514543838,12.9
2016-08-13 00:00:00,18.291667442352445,18.4,17.71851965071784,14.1
2016-08-13 01:00:00,17.842796699809607,19.0,17.307121587018443,13.5
2016-08-13 02:00:00,17.469744869896342,18.0,15.580011220761286,11.2
2016-08-13 03:00:00,17.427510894859314,17.1,15.252413182955953,10.8
2016-08-13 04:00:00,17.216156547493124,18.2,14.135286776764392,10.5
2016-08-13 05:00:00,16.638079119949232,17.8,14.389611445176511,10.5
2016-08-13 06:00:00,16.406212819970385,17.4,14.013254524268492,9.6
2016-08-13 07:00:00,16.57349862492067,17.5,15.362860359064365,11.0
2016-08-13 08:00:00,19.595367040406174,19.4,18.06037812526973,14.6
2016-08-13 09:00:00,21.619409350539456,19.8,20.21303334580084,17.7
2016-08-13 10:00:00,21.64133192299556,21.0,21.752388727450587,20.4
2016-08-13 11:00:00,23.497687328115088,20.2,23.76558463043416,22.3
2016-08-13 12:00:00,24.444862280516187,22.0,25.840143712058,23.4
2016-08-13 13:00:00,24.68624836048233,22.4,28.138833544322015,23.8
2016-08-13 14:00:00,25.543367040406174,23.3,30.16100389849527,26.1
2016-08-13 15:00:00,26.411701290459064,23.2,30.159009336248808,26.4
2016-08-13 16:00:00,26.35266342288978,22.5,29.971776188969127,27.0
2016-08-13 17:00:00,26.46549016289401,22.9,31.081331098771468,27.1
2016-08-13 18:00:00,25.906251745293,23.6,30.975986491929678,25.7
2016-08-13 19:00:00,23.24269684789507,22.7,29.36172245878528,25.6
2016-08-13 20:00:00,20.577669557859107,21.2,26.685749273527637,19.4
2016-08-13 21:00:00,20.221984345250693,19.9,23.517928043271862,18.0
2016-08-13 22:00:00,18.690881320076162,18.7,22.37647416347786,15.3
2016-08-13 23:00:00,16.43720837740639,19.5,20.124085436027283,13.8
2016-08-14 00:00:00,17.035435582822085,19.0,19.397334349915127,11.6
2016-08-14 01:00:00,16.301873492701507,18.5,18.10490584630434,11.8
2016-08-14 02:00:00,16.888260630420987,18.3,17.044365163851886,13.2
2016-08-14 03:00:00,15.664156547493125,17.7,15.505393517852518,11.0
2016-08-14 04:00:00,14.155623439813835,17.3,14.957097850792644,12.2
2016-08-14 05:00:00,13.866839009942879,16.9,15.102644790977356,12.3
2016-08-14 06:00:00,13.408448487412734,16.6,14.207225522916248,11.6
2016-08-14 07:00:00,13.98920837740639,17.2,16.261225076962912,12.5
2016-08-14 08:00:00,15.833762640152313,18.3,18.965677417498632,13.3
2016-08-14 09:00:00,17.428598265284535,19.2,22.018007523664302,15.6
2016-08-14 10:00:00,18.532953670404066,20.2,24.56414607129499,19.1
2016-08-14 11:00:00,19.726964247937378,20.5,26.53346448197485,20.0
2016-08-14 12:00:00,20.935636132853826,20.8,28.347344779468884,21.4
2016-08-14 13:00:00,20.979481277766027,21.4,30.13283870874932,23.2
2016-08-14 14:00:00,21.833292997672938,22.3,30.810146517248324,23.4
2016-08-14 15:00:00,22.198096890205207,21.7,31.75696945938948,23.8
2016-08-14 16:00:00,23.33801057753332,21.9,32.086503438156335,23.6
2016-08-14 17:00:00,23.578348212396868,21.4,32.80199456224645,24.6
2016-08-14 18:00:00,23.804872434948173,21.7,31.711757343844408,23.9
2016-08-14 19:00:00,21.943576052464568,22.0,28.895744382426557,24.4
2016-08-14 20:00:00,19.152024539877306,21.7,26.434370054952964,22.5
2016-08-14 21:00:00,18.254529299767295,19.5,25.487280619731283,16.6
2016-08-14 22:00:00,17.600879204569498,19.1,24.094481687142164,14.3
2016-08-14 23:00:00,17.256810662153587,18.3,21.410564418678245,13.5
2016-08-15 00:00:00,15.481415697059449,17.6,20.822425698420464,13.0
2016-08-15 01:00:00,15.368588957055216,16.6,18.408048019104065,10.6
2016-08-15 02:00:00,15.085169452083775,16.4,16.738532885461918,11.5
2016-08-15 03:00:00,14.382263592130313,15.8,16.452250625773225,11.6
2016-08-15 04:00:00,14.343983922149356,15.7,15.352713841816035,10.4
2016-08-15 05:00:00,13.088052464565266,15.5,14.014205411859482,10.3
2016-08-15 06:00:00,13.354351597207529,14.9,13.941803449664814,10.3
2016-08-15 07:00:00,14.51296551724138,16.2,16.418820309577924,11.0
2016-08-15 08:00:00,17.40042394753543,17.4,19.737882656731017,13.5
2016-08-15 09:00:00,18.615570975248577,19.0,22.238345872773827,16.3
2016-08-15 10:00:00,19.635034482758623,20.9,24.353640273901657,19.1
2016-08-15 11:00:00,21.057180452718423,21.8,26.28464697758725,21.2
2016-08-15 12:00:00,22.312264015231648,21.2,28.14371493512098,22.5
2016-08-15 13:00:00,23.35943896763275,21.3,30.306516672900425,24.5
2016-08-15 14:00:00,24.220935900148085,21.9,31.94456188681417,24.6
2016-08-15 15:00:00,24.1894707002327,21.6,32.896428776937015,25.6
2016-08-15 16:00:00,24.349472392638035,21.3,33.427957317950344,26.6
2016-08-15 17:00:00,24.287752062619,20.9,33.379824208073195,26.0
2016-08-15 18:00:00,23.52518383752909,21.0,32.64950189889806,25.0
2016-08-15 19:00:00,22.888599957689863,21.1,31.033523103259768,23.4
2016-08-15 20:00:00,19.814476835202033,20.8,27.12801593923526,21.0
2016-08-15 21:00:00,18.249248995134334,21.0,25.108407299249073,17.9
2016-08-15 22:00:00,17.355885762640153,19.3,22.810146517248324,17.5
2016-08-15 23:00:00,16.48607911994923,17.9,21.417672699024653,19.6
2016-08-16 00:00:00,16.115285804950286,17.2,18.354836795465665,19.4
2016-08-16 01:00:00,15.808448487412734,17.2,17.067545026901055,18.5
2016-08-16 02:00:00,14.569298074888936,16.1,17.548620781425324,18.1
2016-08-16 03:00:00,14.524381637402158,15.4,16.8019603964669,16.8
2016-08-16 04:00:00,14.33059445737254,15.1,15.314471904940008,12.0
2016-08-16 05:00:00,13.839690289824414,15.3,15.207851296141785,13.3
2016-08-16 06:00:00,13.994773852337634,14.8,15.246684840463793,9.7
2016-08-16 07:00:00,14.194773852337635,16.0,15.813417081451215,11.5
2016-08-16 08:00:00,16.868958747620056,17.7,20.260899962597467,14.5
2016-08-16 09:00:00,17.841224455257034,18.3,22.65222617026786,16.5
2016-08-16 10:00:00,19.48763613285382,20.1,25.315712302557763,17.4
2016-08-16 11:00:00,20.598003807912,20.4,27.625174425295626,18.6
2016-08-16 12:00:00,21.142072350327908,20.8,29.082085263400177,19.9
2016-08-16 13:00:00,21.63458768775121,20.8,30.79921166959173,21.0
2016-08-16 14:00:00,22.12026570763698,21.7,31.95533417728803,21.6
2016-08-16 15:00:00,22.845155912841125,22.0,32.67635692090801,21.8
2016-08-16 16:00:00,23.831905225301465,23.1,33.32059369335673,21.8
2016-08-16 17:00:00,22.60962047810451,21.9,33.2551716201053,22.8
2016-08-16 18:00:00,22.606737465623016,21.0,32.24407421526599,22.7
2016-08-16 19:00:00,21.660973133065372,21.3,31.26924864056161,22.1
2016-08-16 20:00:00,17.6816010154432,20.4,27.26164297839284,20.2
2016-08-16 21:00:00,16.871456737888725,19.6,26.03898495267141,12.8
2016-08-16 22:00:00,16.630856780198858,18.8,24.58024210950312,11.3
2016-08-16 23:00:00,16.345116987518512,17.9,21.771859265759417,10.0
2016-08-17 00:00:00,15.249834567378885,17.9,19.983779166786547,11.1
2016-08-17 01:00:00,15.147938227205415,17.4,18.726346491354253,7.2
2016-08-17 02:00:00,14.130509837105985,17.1,18.677621774031127,7.1
2016-08-17 03:00:00,13.963871377194838,16.7,17.635158385361226,5.9
2016-08-17 04:00:00,12.522886397292151,16.6,15.97952354921311,4.8
2016-08-17 05:00:00,13.235535434736619,16.3,15.577262493886122,4.5
2016-08-17 06:00:00,12.442573302305904,15.9,15.08456749719481,3.9
2016-08-17 07:00:00,12.880875819758833,16.4,15.833848217625224,4.8
2016-08-17 08:00:00,16.77791580283478,17.2,20.020223264378394,10.2
2016-08-17 09:00:00,18.937377617939497,18.0,22.0617810800702,14.0
2016-08-17 10:00:00,19.659724137931036,18.7,25.072982420807318,15.9
2016-08-17 11:00:00,20.902605458007194,19.4,27.000521837327728,17.3
2016-08-17 12:00:00,22.08003554051195,19.9,29.224327473602443,19.0
2016-08-17 13:00:00,23.36014808546647,20.4,30.801310167735995,20.6
2016-08-17 14:00:00,24.17608123545589,20.6,31.53588809448456,21.2
2016-08-17 15:00:00,24.262160355405122,21.5,31.725115804010702,21.7
2016-08-17 16:00:00,25.039389887878148,21.6,31.80357122306298,22.2
2016-08-17 17:00:00,25.194674000423106,21.7,31.88176014903473,22.4
2016-08-17 18:00:00,24.80151131796065,21.1,30.967254078315158,22.5
2016-08-17 19:00:00,22.970046118045268,20.1,29.597147337227028,21.7
2016-08-17 20:00:00,21.91998815316268,19.0,26.109717466985067,19.7
2016-08-17 21:00:00,18.21326676539031,18.8,24.436572488995022,14.1
2016-08-17 22:00:00,16.791745292997675,19.2,22.40876657939408,10.2
2016-08-17 23:00:00,16.877708483181724,18.3,20.145083724141898,9.5
2016-08-18 00:00:00,16.65824497567167,17.3,17.598748453548925,7.3
2016-08-18 01:00:00,15.779280727734294,17.7,17.459810973329112,6.7
2016-08-18 02:00:00,15.434564840279247,17.1,15.37358733492534,6.6
2016-08-18 03:00:00,15.747838375290884,16.8,14.397718085565494,5.4
2016-08-18 04:00:00,14.751730907552359,16.8,14.261342319532757,4.3
2016-08-18 05:00:00,14.464781045060288,16.5,12.902762033547198,3.8
2016-08-18 06:00:00,14.245178760313095,16.2,11.872243001409789,3.3
2016-08-18 07:00:00,16.19737931034483,16.7,13.245329358114912,3.9
2016-08-18 08:00:00,20.126246668077005,17.4,17.62343520729637,8.3
2016-08-18 09:00:00,21.92483604823355,18.7,20.664471185660442,12.2
2016-08-18 10:00:00,23.94599534588534,19.3,23.37750453146129,15.4
2016-08-18 11:00:00,25.22195303575207,19.8,25.029371421584138,17.3
2016-08-18 12:00:00,27.321752485720328,20.7,26.71423957763904,19.5
2016-08-18 13:00:00,29.65321768563571,21.4,28.174617702908765,21.0
2016-08-18 14:00:00,30.37471631055638,22.3,29.150290229306325,22.5
2016-08-18 15:00:00,30.432660038079117,22.4,30.196428776937022,23.6
2016-08-18 16:00:00,31.50776983287497,23.0,30.6584421843082,24.4
2016-08-18 17:00:00,31.45641717791411,23.0,30.348029173979338,24.3
2016-08-18 18:00:00,31.438872858049503,22.9,29.734833270995768,24.2
2016-08-18 19:00:00,30.13181214300825,22.3,28.37713410248295,23.8
2016-08-18 20:00:00,27.572350327903532,21.3,25.054963748309692,19.8
2016-08-18 21:00:00,24.38969409773641,20.8,20.998969632016575,14.3
2016-08-18 22:00:00,23.182455680135398,19.7,22.40260918663866,12.0
2016-08-18 23:00:00,23.6555532049926,17.6,18.29959540524211,11.4
2016-08-19 00:00:00,23.141231224878357,17.0,16.867962928330982,9.4
2016-08-19 01:00:00,20.103892532261483,17.3,15.043798011911269,8.4
2016-08-19 02:00:00,21.246796699809607,16.9,14.361353468366088,8.3
2016-08-19 03:00:00,19.369567167336573,17.0,12.947172512011967,7.0
2016-08-19 04:00:00,20.031934842394755,17.3,12.203920792933795,8.5
2016-08-19 05:00:00,19.240807277342924,17.3,12.254674238282936,8.4
2016-08-19 06:00:00,19.655753755024328,17.0,10.55693529360992,8.0
2016-08-19 07:00:00,19.72614596995981,17.5,12.079627485110915,9.4
